topology,workload,advert,feature,seed,delivered,sent,alice_flood,alice_direct,radio_tx,radio_rx,collisions,ackpath_tx,total_flood_tx,total_direct_tx,probes_fired,wall_s,rc
chain_3,light,sparse,passive_c120_mp2,202,1,1,1,0,30,51,2,6,9,14,0,0.9508330821990967,0
chain_3,light,sparse,probes_c120_h3,202,1,1,1,0,37,66,0,6,12,17,1,0.9714462757110596,0
chain_3,light,sparse,probes_c120_h3,303,1,1,1,0,34,58,2,6,9,17,1,0.7971591949462891,0
chain_3,light,sparse,probes_c120_h3,404,,,0,0,17,26,4,0,2,11,0,0.8659729957580566,0
chain_3,light,medium,baseline,42,1,1,1,0,35,53,6,6,11,13,0,0.6139769554138184,0
chain_3,light,sparse,passive_auto_mp2,404,,,0,0,17,26,4,0,2,11,0,0.6232409477233887,0
chain_3,light,sparse,passive_auto_mp2,202,1,1,0,1,28,47,2,3,7,14,0,0.6611337661743164,0
chain_3,light,medium,baseline,303,1,1,1,0,39,63,4,6,14,14,0,0.6512854099273682,0
chain_3,light,sparse,probes_c120_h5,42,1,1,1,0,33,56,2,6,9,16,1,0.9412858486175537,0
chain_3,light,sparse,probes_c120_h5,101,1,1,1,0,33,56,2,6,9,16,1,0.9415640830993652,0
chain_3,light,sparse,probes_c120_h5,202,1,1,1,0,37,66,0,6,12,17,1,0.9056999683380127,0
chain_3,light,sparse,probes_c120_h5,303,1,1,1,0,34,58,2,6,9,17,1,0.9257237911224365,0
chain_3,light,sparse,passive_auto,101,1,1,0,1,26,44,2,3,7,13,0,0.8905274868011475,0
chain_3,light,sparse,passive_auto_mp2,42,1,1,0,1,27,43,4,3,7,13,0,0.9139101505279541,0
chain_3,light,sparse,passive_auto,42,1,1,0,1,26,44,2,3,7,13,0,0.9308381080627441,0
chain_3,light,sparse,passive_auto,303,1,1,0,1,27,46,2,3,7,14,0,0.9264135360717773,0
chain_3,light,sparse,passive_auto,404,,,0,0,17,26,4,0,2,11,0,0.9262912273406982,0
chain_3,light,sparse,passive_auto,202,1,1,0,1,27,46,2,3,7,14,0,0.9305498600006104,0
chain_3,light,sparse,probes_c120_h5,404,,,0,0,17,26,4,0,2,11,0,0.9396250247955322,0
chain_3,light,medium,baseline,202,1,1,1,0,39,63,4,6,14,14,0,0.9236388206481934,0
chain_3,light,sparse,probes_c120_mp2_h3,202,1,1,1,0,37,66,0,6,12,17,1,0.9354536533355713,0
chain_3,light,sparse,probes_c120_mp2_h3,101,1,1,1,0,33,56,2,6,9,16,1,0.9384219646453857,0
chain_3,light,sparse,probes_c120_mp2_h3,42,1,1,1,0,33,56,2,6,9,16,1,0.9394514560699463,0
chain_3,light,sparse,probes_c120_mp2_h3,303,1,1,1,0,34,58,2,6,9,17,1,0.9399337768554688,0
chain_3,light,sparse,passive_auto_mp2,101,1,1,0,1,27,45,2,3,7,13,0,0.952171802520752,0
chain_3,light,medium,baseline,404,1,1,1,0,38,61,4,6,14,13,0,0.9364273548126221,0
chain_3,light,medium,baseline,101,1,1,1,0,41,69,2,6,17,13,0,0.9438474178314209,0
chain_3,light,sparse,passive_auto_mp2,303,1,1,0,1,28,47,2,3,7,14,0,0.9544072151184082,0
chain_3,light,medium,passive_c120,42,1,1,1,0,35,53,6,6,11,13,0,0.9187166690826416,0
chain_3,light,sparse,probes_c120_mp2_h3,404,,,0,0,17,26,4,0,2,11,0,0.9576818943023682,0
chain_3,light,medium,passive_c120,202,1,1,1,0,39,63,4,6,14,14,0,0.7951486110687256,0
chain_3,light,medium,passive_c120,101,1,1,1,0,41,69,2,6,17,13,0,0.9325056076049805,0
chain_3,light,medium,passive_c120,303,1,1,1,0,39,63,4,6,14,14,0,0.839857816696167,0
chain_3,light,medium,passive_c120_mp2,42,1,1,1,0,35,53,6,6,11,13,0,0.846653938293457,0
chain_3,light,medium,passive_c120,404,1,1,1,0,38,61,4,6,14,13,0,0.8907980918884277,0
chain_3,light,medium,probes_c120_h2,404,1,1,1,0,42,68,4,6,14,16,1,0.6772994995117188,0
chain_3,light,medium,probes_c120_h5,202,1,1,1,0,46,78,2,6,17,17,1,0.6598682403564453,0
chain_3,light,medium,passive_c120_mp2,101,1,1,1,0,41,69,2,6,17,13,0,0.9541893005371094,0
chain_3,light,medium,passive_c120_mp2,202,1,1,1,0,39,63,4,6,14,14,0,0.956735372543335,0
chain_3,light,medium,passive_c120_mp2,303,1,1,1,0,39,63,4,6,14,14,0,0.9240972995758057,0
chain_3,light,medium,passive_c120_mp3,303,1,1,1,0,39,63,4,6,14,14,0,0.8305830955505371,0
chain_3,light,medium,passive_c120_mp3,404,1,1,1,0,38,61,4,6,14,13,0,0.8336236476898193,0
chain_3,light,medium,passive_c120_mp2,404,1,1,1,0,38,61,4,6,14,13,0,0.9539098739624023,0
chain_3,light,medium,passive_c120_mp3,42,1,1,1,0,35,53,6,6,11,13,0,0.933621883392334,0
chain_3,light,medium,passive_c120_mp3,101,1,1,1,0,41,69,2,6,17,13,0,0.8984754085540771,0
chain_3,light,medium,probes_c120_h3,303,1,1,1,0,40,62,6,6,11,17,1,0.8425712585449219,0
chain_3,light,medium,passive_c120_mp3,202,1,1,1,0,39,63,4,6,14,14,0,0.9585404396057129,0
chain_3,light,medium,probes_c120_h2,101,1,1,1,0,42,68,4,6,14,16,1,0.9505620002746582,0
chain_3,light,medium,probes_c120_h2,42,1,1,1,0,39,60,6,6,11,16,1,0.9607768058776855,0
chain_3,light,medium,probes_c120_h2,202,1,1,1,0,46,78,2,6,17,17,1,0.9640178680419922,0
chain_3,light,medium,probes_c120_h3,42,1,1,1,0,39,60,6,6,11,16,1,0.9475140571594238,0
chain_3,light,medium,probes_c120_h2,303,1,1,1,0,40,62,6,6,11,17,1,0.9558067321777344,0
chain_3,light,medium,probes_c120_h3,101,1,1,1,0,42,68,4,6,14,16,1,0.9519636631011963,0
chain_3,light,medium,probes_c120_h3,202,1,1,1,0,46,78,2,6,17,17,1,0.956963300704956,0
chain_3,light,medium,probes_c120_h3,404,1,1,1,0,42,68,4,6,14,16,1,0.948383092880249,0
chain_3,light,medium,probes_c120_h5,101,1,1,1,0,42,68,4,6,14,16,1,0.9522843360900879,0
chain_3,light,medium,probes_c120_h5,42,1,1,1,0,39,60,6,6,11,16,1,0.9763815402984619,0
chain_3,light,medium,probes_c120_h5,303,1,1,1,0,40,62,6,6,11,17,1,0.9721367359161377,0
chain_3,light,medium,probes_c120_h5,404,1,1,1,0,42,68,4,6,14,16,1,0.9116494655609131,0
chain_3,light,medium,passive_auto,303,1,1,0,1,36,58,4,3,12,14,0,0.8183774948120117,0
chain_3,light,medium,passive_auto,42,1,1,0,1,32,48,6,3,9,13,0,0.9197726249694824,0
chain_3,light,medium,passive_auto,101,1,1,0,1,38,64,2,3,15,13,0,0.9069724082946777,0
chain_3,light,medium,passive_auto_mp2,202,1,1,0,1,37,59,4,3,12,14,0,0.8410656452178955,0
chain_3,light,medium,passive_auto,404,1,1,0,1,35,56,4,3,12,13,0,0.863318920135498,0
chain_3,light,medium,passive_auto,202,1,1,0,1,36,58,4,3,12,14,0,0.9761362075805664,0
chain_3,light,medium,passive_auto_mp2,42,1,1,0,1,33,49,6,3,9,13,0,0.8919582366943359,0
chain_3,light,medium,passive_auto_mp2,101,1,1,0,1,39,65,2,3,15,13,0,0.9143729209899902,0
chain_3,light,frequent,passive_c120,404,1,1,1,0,59,93,6,6,27,13,0,0.6638672351837158,0
chain_3,light,medium,passive_auto_mp2,303,1,1,0,1,37,59,4,3,12,14,0,0.9570796489715576,0
chain_3,light,medium,probes_c120_mp2_h3,101,1,1,1,0,42,68,4,6,14,16,1,0.8724236488342285,0
chain_3,light,medium,probes_c120_mp2_h3,303,1,1,1,0,40,62,6,6,11,17,1,0.8656766414642334,0
chain_3,light,frequent,passive_c120,303,1,1,1,0,51,71,12,6,18,14,0,0.7672305107116699,0
chain_3,light,frequent,baseline,202,1,1,1,0,54,79,10,6,21,14,0,0.7922422885894775,0
chain_3,light,medium,probes_c120_mp2_h3,42,1,1,1,0,39,60,6,6,11,16,1,0.9404873847961426,0
chain_3,light,frequent,passive_c120,42,1,1,1,0,50,69,12,6,18,13,0,0.8120152950286865,0
chain_3,light,medium,probes_c120_mp2_h3,404,1,1,1,0,42,68,4,6,14,16,1,0.9151928424835205,0
chain_3,light,medium,passive_auto_mp2,404,1,1,0,1,36,57,4,3,12,13,0,0.9674463272094727,0
chain_3,light,frequent,baseline,404,1,1,1,0,59,93,6,6,27,13,0,0.8275666236877441,0
chain_3,light,frequent,baseline,42,1,1,1,0,50,69,12,6,18,13,0,0.8733303546905518,0
chain_3,light,medium,probes_c120_mp2_h3,202,1,1,1,0,46,78,2,6,17,17,1,0.9784390926361084,0
chain_3,light,frequent,passive_c120_mp2,101,1,1,1,0,59,93,6,6,27,13,0,0.8087806701660156,0
chain_3,light,frequent,baseline,303,1,1,1,0,51,71,12,6,18,14,0,0.8693430423736572,0
chain_3,light,frequent,baseline,101,1,1,1,0,59,93,6,6,27,13,0,0.920935869216919,0
chain_3,light,frequent,passive_c120,101,1,1,1,0,59,93,6,6,27,13,0,0.9230396747589111,0
chain_3,light,frequent,passive_c120,202,1,1,1,0,54,79,10,6,21,14,0,0.9466156959533691,0
chain_3,light,frequent,passive_c120_mp2,42,1,1,1,0,50,69,12,6,18,13,0,0.9536175727844238,0
chain_3,light,frequent,passive_c120_mp2,202,1,1,1,0,54,79,10,6,21,14,0,0.961810827255249,0
chain_3,light,frequent,passive_c120_mp2,404,1,1,1,0,59,93,6,6,27,13,0,0.9024114608764648,0
chain_3,light,frequent,passive_c120_mp2,303,1,1,1,0,51,71,12,6,18,14,0,0.9162933826446533,0
chain_3,light,frequent,probes_c120_h2,101,1,1,1,0,60,92,8,6,24,16,1,0.7037782669067383,0
chain_3,light,frequent,passive_c120_mp3,42,1,1,1,0,50,69,12,6,18,13,0,0.9121618270874023,0
chain_3,light,frequent,probes_c120_h2,202,1,1,1,0,58,86,10,6,21,17,1,0.7084743976593018,0
chain_3,light,frequent,passive_c120_mp3,303,1,1,1,0,51,71,12,6,18,14,0,0.8463625907897949,0
chain_3,light,frequent,passive_c120_mp3,101,1,1,1,0,59,93,6,6,27,13,0,0.928520917892456,0
chain_3,light,frequent,probes_c120_h3,202,1,1,1,0,58,86,10,6,21,17,1,0.7137279510498047,0
chain_3,light,frequent,passive_c120_mp3,202,1,1,1,0,54,79,10,6,21,14,0,0.9523301124572754,0
chain_3,light,frequent,passive_c120_mp3,404,1,1,1,0,59,93,6,6,27,13,0,0.9574241638183594,0
chain_3,light,frequent,probes_c120_h2,303,1,1,1,0,52,70,14,6,15,17,1,0.8558290004730225,0
chain_3,light,frequent,probes_c120_h2,42,1,1,1,0,60,92,8,6,24,16,1,0.9512712955474854,0
chain_3,light,frequent,probes_c120_h3,303,1,1,1,0,52,70,14,6,15,17,1,0.8029530048370361,0
chain_3,light,frequent,passive_auto,42,1,1,0,1,47,64,12,3,16,13,0,0.7978675365447998,0
chain_3,light,frequent,probes_c120_h5,404,1,1,1,0,57,84,10,6,21,16,1,0.8281967639923096,0
chain_3,light,frequent,probes_c120_h2,404,1,1,1,0,57,84,10,6,21,16,1,0.9475517272949219,0
chain_3,light,frequent,probes_c120_h3,101,1,1,1,0,60,92,8,6,24,16,1,0.9420723915100098,0
chain_3,light,frequent,probes_c120_h5,42,1,1,1,0,60,92,8,6,24,16,1,0.9036679267883301,0
chain_3,light,frequent,probes_c120_h3,42,1,1,1,0,60,92,8,6,24,16,1,0.9488234519958496,0
chain_3,light,frequent,probes_c120_h3,404,1,1,1,0,57,84,10,6,21,16,1,0.9516723155975342,0
chain_3,light,frequent,probes_c120_h5,101,1,1,1,0,60,92,8,6,24,16,1,0.9765691757202148,0
chain_3,light,frequent,probes_c120_h5,303,1,1,1,0,52,70,14,6,15,17,1,0.9649906158447266,0
chain_3,light,frequent,probes_c120_h5,202,1,1,1,0,58,86,10,6,21,17,1,0.9787609577178955,0
chain_3,light,frequent,passive_auto,101,1,1,0,1,56,88,6,3,25,13,0,0.9319708347320557,0
chain_3,light,frequent,passive_auto,303,1,1,0,1,48,66,12,3,16,14,0,0.8943576812744141,0
chain_3,light,frequent,passive_auto,202,1,1,0,1,51,74,10,3,19,14,0,0.9383924007415771,0
chain_3,light,frequent,passive_auto,404,1,1,0,1,56,88,6,3,25,13,0,0.9397635459899902,0
chain_3,light,frequent,passive_auto_mp2,101,1,1,0,1,57,89,6,3,25,13,0,0.8202667236328125,0
chain_3,light,frequent,passive_auto_mp2,202,1,1,0,1,52,75,10,3,19,14,0,0.8571116924285889,0
chain_3,light,frequent,passive_auto_mp2,303,1,1,0,1,49,67,12,3,16,14,0,0.8762979507446289,0
chain_3,light,frequent,probes_c120_mp2_h3,202,1,1,1,0,58,86,10,6,21,17,1,0.7685763835906982,0
chain_3,light,frequent,passive_auto_mp2,42,1,1,0,1,48,65,12,3,16,13,0,0.9502182006835938,0
chain_3,light,frequent,probes_c120_mp2_h3,101,1,1,1,0,60,92,8,6,24,16,1,0.8571710586547852,0
chain_3,light,frequent,passive_auto_mp2,404,1,1,0,1,57,89,6,3,25,13,0,0.9083611965179443,0
chain_3,light,frequent,probes_c120_mp2_h3,42,1,1,1,0,60,92,8,6,24,16,1,0.9564697742462158,0
chain_3,light,frequent,probes_c120_mp2_h3,303,1,1,1,0,52,70,14,6,15,17,1,0.8841190338134766,0
chain_3,medium,sparse,passive_c120,202,6,6,3,3,66,111,2,27,17,30,0,0.6978521347045898,0
chain_3,medium,sparse,baseline,101,6,6,1,5,59,99,2,21,9,33,0,0.8385043144226074,0
chain_3,light,frequent,probes_c120_mp2_h3,404,1,1,1,0,57,84,10,6,21,16,1,0.901437520980835,0
chain_3,medium,sparse,passive_c120_mp2,101,6,6,3,3,68,112,2,27,17,29,0,0.6475329399108887,0
chain_3,medium,sparse,baseline,202,6,6,1,5,60,101,2,21,9,34,0,0.8859221935272217,0
chain_3,medium,sparse,baseline,42,6,6,1,5,59,99,2,21,9,33,0,0.9307346343994141,0
chain_3,medium,sparse,baseline,303,6,6,1,5,58,95,4,19,9,32,0,0.938370943069458,0
chain_3,medium,sparse,baseline,404,,,0,0,17,26,4,0,2,11,0,0.9036691188812256,0
chain_3,medium,sparse,passive_c120,42,6,6,3,3,65,109,2,27,17,29,0,0.9165918827056885,0
chain_3,medium,sparse,passive_c120,303,6,6,3,3,66,111,2,27,17,30,0,0.9051449298858643,0
chain_3,medium,sparse,passive_c120,101,6,6,3,3,65,109,2,27,17,29,0,0.9311723709106445,0
chain_3,medium,sparse,passive_c120,404,,,0,0,17,26,4,0,2,11,0,0.9154765605926514,0
chain_3,medium,sparse,passive_c120_mp2,42,6,6,3,3,68,112,2,27,17,29,0,0.9072811603546143,0
chain_3,medium,sparse,passive_c120_mp2,202,6,6,3,3,69,114,2,27,17,30,0,0.9544761180877686,0
chain_3,medium,sparse,passive_c120_mp3,42,6,6,3,3,71,115,2,27,17,29,0,0.9219205379486084,0
chain_3,medium,sparse,passive_c120_mp3,202,6,6,3,3,72,117,2,27,17,30,0,0.8423848152160645,0
chain_3,medium,sparse,passive_c120_mp2,404,,,0,0,17,26,4,0,2,11,0,0.9430935382843018,0
chain_3,medium,sparse,passive_c120_mp2,303,6,6,3,3,69,114,2,27,17,30,0,0.9533836841583252,0
chain_3,medium,sparse,passive_c120_mp3,101,6,6,3,3,71,115,2,27,17,29,0,0.927281379699707,0
chain_3,medium,sparse,passive_c120_mp3,404,,,0,0,17,26,4,0,2,11,0,0.7581193447113037,0
chain_3,medium,sparse,probes_c120_h2,42,6,6,3,3,69,116,2,27,17,32,1,0.8129186630249023,0
chain_3,medium,sparse,probes_c120_h3,404,,,0,0,17,26,4,0,2,11,0,0.6555204391479492,0
chain_3,medium,sparse,passive_c120_mp3,303,6,6,3,3,72,115,4,27,17,30,0,0.9522600173950195,0
chain_3,medium,sparse,probes_c120_h2,202,6,6,3,3,73,126,0,27,20,33,1,0.9616596698760986,0
chain_3,medium,sparse,probes_c120_h2,101,6,6,3,3,69,116,2,27,17,32,1,0.970923662185669,0
chain_3,medium,sparse,probes_c120_h2,303,6,6,3,3,70,118,2,27,17,33,1,0.9550714492797852,0
chain_3,medium,sparse,probes_c120_h2,404,,,0,0,17,26,4,0,2,11,0,0.9636287689208984,0
chain_3,medium,sparse,probes_c120_h5,42,6,6,3,3,69,116,2,27,17,32,1,0.867300271987915,0
chain_3,medium,sparse,probes_c120_h3,101,6,6,3,3,69,116,2,27,17,32,1,0.9462456703186035,0
chain_3,medium,sparse,probes_c120_h3,303,6,6,3,3,70,118,2,27,17,33,1,0.9230968952178955,0
chain_3,medium,sparse,probes_c120_h3,42,6,6,3,3,69,116,2,27,17,32,1,0.9619331359863281,0
chain_3,medium,sparse,probes_c120_h3,202,6,6,3,3,73,126,0,27,20,33,1,0.9501063823699951,0
chain_3,medium,sparse,probes_c120_h5,202,6,6,3,3,73,126,0,27,20,33,1,0.9067947864532471,0
chain_3,medium,sparse,probes_c120_h5,303,6,6,3,3,70,118,2,27,17,33,1,0.8787636756896973,0
chain_3,medium,sparse,probes_c120_h5,101,6,6,3,3,69,116,2,27,17,32,1,0.9628129005432129,0
chain_3,medium,sparse,probes_c120_h5,404,,,0,0,17,26,4,0,2,11,0,0.9078342914581299,0
chain_3,medium,sparse,passive_auto,303,6,6,3,3,66,111,2,27,19,28,0,0.8617486953735352,0
chain_3,medium,sparse,passive_auto,42,6,6,3,3,63,103,4,25,19,25,0,0.9281187057495117,0
chain_3,medium,sparse,passive_auto,101,6,6,3,3,65,109,2,27,19,27,0,0.9345240592956543,0
chain_3,medium,sparse,passive_auto_mp2,303,6,6,3,3,69,114,2,27,19,28,0,0.7963693141937256,0
chain_3,medium,sparse,passive_auto,202,6,6,3,3,66,111,2,27,19,28,0,0.9625856876373291,0
chain_3,medium,sparse,passive_auto,404,,,0,0,17,26,4,0,2,11,0,0.9288301467895508,0
chain_3,medium,sparse,passive_auto_mp2,42,6,6,3,3,66,104,6,25,19,25,0,0.8709659576416016,0
chain_3,medium,sparse,probes_c120_mp2_h3,101,6,6,3,3,72,119,2,27,17,32,1,0.6712450981140137,0
chain_3,medium,sparse,passive_auto_mp2,101,6,6,3,3,68,112,2,27,19,27,0,0.900813102722168,0
chain_3,medium,sparse,probes_c120_mp2_h3,42,6,6,3,3,72,119,2,27,17,32,1,0.9298405647277832,0
chain_3,medium,sparse,passive_auto_mp2,404,,,0,0,17,26,4,0,2,11,0,0.9527943134307861,0
chain_3,medium,sparse,passive_auto_mp2,202,6,6,3,3,69,114,2,27,19,28,0,0.9623355865478516,0
chain_3,medium,sparse,probes_c120_mp2_h3,202,6,6,3,3,76,129,0,27,20,33,1,0.9592061042785645,0
chain_3,medium,medium,passive_c120,202,6,6,3,3,75,123,4,27,22,30,0,0.6831183433532715,0
chain_3,medium,sparse,probes_c120_mp2_h3,303,6,6,3,3,73,121,2,27,17,33,1,0.9456946849822998,0
chain_3,medium,medium,baseline,303,6,6,1,5,69,113,4,21,14,34,0,0.8180215358734131,0
chain_3,medium,sparse,probes_c120_mp2_h3,404,,,0,0,17,26,4,0,2,11,0,0.9682977199554443,0
chain_3,medium,medium,baseline,42,6,6,1,5,65,103,6,21,11,33,0,0.8616983890533447,0
chain_3,medium,medium,baseline,202,6,6,1,5,69,113,4,21,14,34,0,0.8821902275085449,0
chain_3,medium,medium,passive_c120,303,6,6,3,3,75,123,4,27,22,30,0,0.8166637420654297,0
chain_3,medium,medium,passive_c120_mp2,42,6,6,3,3,74,116,6,27,19,29,0,0.7584686279296875,0
chain_3,medium,medium,baseline,101,6,6,1,5,71,119,2,21,17,33,0,0.9439330101013184,0
chain_3,medium,medium,passive_c120,42,6,6,3,3,71,113,6,27,19,29,0,0.882535457611084,0
chain_3,medium,medium,baseline,404,6,6,1,5,68,111,4,21,14,33,0,0.9252877235412598,0
chain_3,medium,medium,passive_c120,101,6,6,3,3,77,129,2,27,25,29,0,0.9224669933319092,0
chain_3,medium,medium,probes_c120_h2,42,6,6,3,3,75,120,6,27,19,32,1,0.6802959442138672,0
chain_3,medium,medium,passive_c120_mp2,101,6,6,3,3,80,132,2,27,25,29,0,0.9011352062225342,0
chain_3,medium,medium,passive_c120,404,6,6,3,3,74,121,4,27,22,29,0,0.9546058177947998,0
chain_3,medium,medium,passive_c120_mp2,202,6,6,3,3,78,126,4,27,22,30,0,0.8958415985107422,0
chain_3,medium,medium,passive_c120_mp2,303,6,6,3,3,78,126,4,27,22,30,0,0.951331377029419,0
chain_3,medium,medium,passive_c120_mp2,404,6,6,3,3,77,122,6,27,22,29,0,0.9330248832702637,0
chain_3,medium,medium,passive_c120_mp3,42,6,6,3,3,77,119,6,27,19,29,0,0.9200832843780518,0
chain_3,medium,medium,probes_c120_h2,202,6,6,3,3,82,138,2,27,25,33,1,0.769625186920166,0
chain_3,medium,medium,passive_c120_mp3,202,6,6,3,3,81,129,4,27,22,30,0,0.9016396999359131,0
chain_3,medium,medium,passive_c120_mp3,101,6,6,3,3,83,135,2,27,25,29,0,0.9362056255340576,0
chain_3,medium,medium,passive_c120_mp3,404,6,6,3,3,79,121,8,26,22,28,0,0.88918137550354,0
chain_3,medium,medium,passive_c120_mp3,303,6,6,3,3,81,127,6,27,22,30,0,0.9285182952880859,0
chain_3,medium,medium,probes_c120_h2,404,6,6,3,3,76,122,6,25,24,28,1,0.8284440040588379,0
chain_3,medium,medium,probes_c120_h2,101,6,6,3,3,78,128,4,27,22,32,1,0.920280933380127,0
chain_3,medium,medium,probes_c120_h2,303,6,6,3,3,76,122,6,27,19,33,1,0.9697422981262207,0
chain_3,medium,medium,probes_c120_h3,42,6,6,3,3,75,120,6,27,19,32,1,0.8275337219238281,0
chain_3,medium,medium,probes_c120_h3,101,6,6,3,3,78,128,4,27,22,32,1,0.8804006576538086,0
chain_3,medium,medium,probes_c120_h5,101,6,6,3,3,78,128,4,27,22,32,1,0.7872693538665771,0
chain_3,medium,medium,probes_c120_h5,404,6,6,3,3,76,122,6,25,24,28,1,0.7504878044128418,0
chain_3,medium,medium,probes_c120_h3,202,6,6,3,3,82,138,2,27,25,33,1,0.9326558113098145,0
chain_3,medium,medium,probes_c120_h5,202,6,6,3,3,82,138,2,27,25,33,1,0.8568615913391113,0
chain_3,medium,medium,probes_c120_h3,303,6,6,3,3,76,122,6,27,19,33,1,0.9724864959716797,0
chain_3,medium,medium,probes_c120_h3,404,6,6,3,3,76,122,6,25,24,28,1,0.9709880352020264,0
chain_3,medium,medium,probes_c120_h5,42,6,6,3,3,75,120,6,27,19,32,1,0.9670250415802002,0
chain_3,medium,medium,passive_auto,42,6,6,3,3,69,107,8,25,21,25,0,0.8696393966674805,0
chain_3,medium,medium,passive_auto,303,6,6,3,3,75,123,4,27,24,28,0,0.8223299980163574,0
chain_3,medium,medium,probes_c120_h5,303,6,6,3,3,76,122,6,27,19,33,1,0.9665732383728027,0
chain_3,medium,medium,passive_auto,101,6,6,3,3,77,129,2,27,27,27,0,0.9253966808319092,0
chain_3,medium,medium,passive_auto,202,6,6,3,3,75,123,4,27,24,28,0,0.9259650707244873,0
chain_3,medium,frequent,baseline,101,6,6,1,5,86,135,8,21,24,33,0,0.638068675994873,0
chain_3,medium,medium,passive_auto,404,6,6,3,3,74,121,4,27,24,27,0,0.8890457153320312,0
chain_3,medium,medium,passive_auto_mp2,101,6,6,3,3,80,132,2,27,27,27,0,0.8969740867614746,0
chain_3,medium,medium,passive_auto_mp2,202,6,6,3,3,78,126,4,27,24,28,0,0.8541510105133057,0
chain_3,medium,medium,passive_auto_mp2,42,6,6,3,3,74,116,6,27,21,27,0,0.9530453681945801,0
chain_3,medium,medium,passive_auto_mp2,303,6,6,3,3,78,126,4,27,24,28,0,0.8928265571594238,0
chain_3,medium,medium,passive_auto_mp2,404,6,6,3,3,77,122,6,27,24,27,0,0.8932814598083496,0
chain_3,medium,medium,probes_c120_mp2_h3,42,6,6,3,3,78,123,6,27,19,32,1,0.894495964050293,0
chain_3,medium,medium,probes_c120_mp2_h3,202,6,6,3,3,85,141,2,27,25,33,1,0.9334018230438232,0
chain_3,medium,frequent,baseline,42,6,6,1,5,77,111,14,21,15,33,0,0.8812687397003174,0
chain_3,medium,medium,probes_c120_mp2_h3,101,6,6,3,3,81,131,4,27,22,32,1,0.9747514724731445,0
chain_3,medium,medium,probes_c120_mp2_h3,404,6,6,3,3,79,125,6,25,24,28,1,0.944746732711792,0
chain_3,medium,medium,probes_c120_mp2_h3,303,6,6,3,3,79,125,6,27,19,33,1,0.9554641246795654,0
chain_3,medium,frequent,baseline,202,6,6,1,5,84,129,10,21,21,34,0,0.8911843299865723,0
chain_3,medium,frequent,baseline,303,6,6,1,5,81,121,12,21,18,34,0,0.9163322448730469,0
