topology,workload,advert,feature,seed,delivered,sent,alice_flood,alice_direct,radio_tx,radio_rx,collisions,ackpath_tx,total_flood_tx,total_direct_tx,probes_fired,wall_s,rc
chain_15,heavy,medium,p2_c120_mp2,606,0,12,12,0,286,514,38,0,190,76,0,3.567958354949951,0
chain_15,heavy,medium,p2_c120_mp2,707,9,12,2,10,432,819,15,140,99,303,0,3.509932041168213,0
chain_15,heavy,medium,p2_c120_mp2,303,8,10,1,9,399,753,18,119,100,272,0,3.921609878540039,0
chain_15,heavy,medium,p2_c120_mp2,909,9,12,3,9,434,823,15,138,129,275,0,3.5496199131011963,0
chain_15,heavy,medium,p2_c120_mp2,1010,7,12,8,4,429,791,31,149,227,166,0,3.570929765701294,0
chain_15,heavy,medium,p2_c120_mp2,808,9,10,1,9,425,806,16,140,105,292,0,3.6587846279144287,0
chain_15,heavy,medium,p2_c120_mp2,1111,10,12,8,4,501,940,22,193,257,204,0,3.4726357460021973,0
chain_15,heavy,medium,p2_c120_mp2,1212,9,12,3,9,454,861,17,138,137,287,0,3.5235917568206787,0
chain_15,heavy,medium,p2_c120_mp2,1313,9,12,3,9,419,788,18,113,217,172,0,3.3772528171539307,0
chain_15,heavy,medium,p2_c120_mp2,1515,10,12,2,10,438,822,23,133,106,301,0,3.767198324203491,0
chain_15,heavy,medium,p2_c120_mp2,1414,10,12,2,10,432,815,18,129,199,202,0,3.9208569526672363,0
chain_15,heavy,medium,p2_c120_mp3,42,8,12,8,4,444,823,25,158,224,180,0,3.217641830444336,0
chain_15,heavy,medium,p2_c120_mp3,101,10,12,2,10,434,816,21,139,95,308,0,3.3512985706329346,0
chain_15,heavy,medium,p2_c120_mp2,1616,,,0,0,132,246,10,0,48,76,0,4.028177261352539,0
chain_15,heavy,medium,p2_c120_mp3,202,9,10,2,8,413,783,14,143,111,273,0,3.274718761444092,0
chain_15,heavy,medium,p2_c120_mp2,1818,9,12,2,10,437,826,16,118,122,284,0,3.8430395126342773,0
chain_15,heavy,medium,p2_c120_mp2,1919,10,12,2,10,449,852,11,140,124,293,0,3.702226400375366,0
chain_15,heavy,medium,p2_c120_mp2,1717,10,12,3,9,454,863,14,144,109,314,0,3.8924548625946045,0
chain_15,heavy,medium,p2_c120_mp3,404,8,12,2,10,408,764,23,116,122,257,0,3.4120712280273438,0
chain_15,heavy,medium,p2_c120_mp3,505,12,12,2,10,506,963,16,176,137,336,0,3.3838460445404053,0
chain_15,heavy,medium,p2_c120_mp3,303,8,10,1,9,399,753,18,119,100,272,0,3.600248098373413,0
chain_15,heavy,medium,p2_c120_mp3,606,0,12,12,0,286,514,38,0,190,76,0,3.439505100250244,0
chain_15,heavy,medium,p2_c120_mp3,707,9,12,2,10,432,819,15,140,99,303,0,3.367934465408325,0
chain_15,heavy,medium,p2_c120_mp3,1212,9,12,3,9,454,861,17,138,137,287,0,3.2508561611175537,0
chain_15,heavy,medium,p2_c120_mp3,1515,10,12,2,10,438,822,23,133,106,301,0,3.16276478767395,0
chain_15,heavy,medium,p2_c120_mp3,1313,9,12,3,9,419,788,18,113,217,172,0,3.312438488006592,0
chain_15,heavy,medium,p2_c120_mp3,1010,7,12,9,3,399,732,29,126,226,136,0,3.554518699645996,0
chain_15,heavy,medium,p2_c120_mp3,1111,10,12,7,5,531,995,21,207,254,231,0,3.57354474067688,0
chain_15,heavy,medium,p2_c120_mp3,909,9,12,3,9,434,823,15,138,129,275,0,3.7425124645233154,0
chain_15,heavy,medium,p2_c120_mp3,808,9,10,1,9,425,806,16,140,105,292,0,3.9464688301086426,0
chain_15,heavy,medium,p2_c120_mp3,1818,9,12,2,10,437,826,16,118,122,284,0,3.069061756134033,0
chain_15,heavy,medium,p2_c120_mp3,1616,,,0,0,132,246,10,0,48,76,0,3.389291763305664,0
chain_15,heavy,medium,p2_c120_mp3,1414,10,12,2,10,432,815,18,129,199,202,0,3.7559380531311035,0
chain_15,heavy,medium,p2_c120_mp3,1717,10,12,3,9,454,863,14,144,109,314,0,3.552971601486206,0
chain_15,heavy,medium,p2_c120_mp3,1919,10,12,2,10,449,852,11,140,124,293,0,3.5201528072357178,0
chain_15,heavy,medium,p2_c120_h2,101,10,12,2,10,435,820,17,129,96,306,2,3.2244584560394287,0
chain_15,heavy,medium,p2_c120_h2,42,11,12,2,10,466,879,19,140,121,311,2,3.7749059200286865,0
chain_15,heavy,medium,p2_c120_h2,303,9,10,1,9,413,776,20,110,175,208,2,3.111158847808838,0
chain_15,heavy,medium,p2_c120_h2,202,10,10,1,9,436,829,12,144,200,205,2,3.4831812381744385,0
chain_15,heavy,medium,p2_c120_h2,404,8,12,3,9,413,771,24,121,116,266,2,3.4563488960266113,0
chain_15,heavy,medium,p2_c120_h2,1414,9,12,2,10,431,814,16,132,98,301,2,2.6817140579223633,0
chain_15,heavy,medium,p2_c120_h2,606,10,12,3,9,469,859,41,148,147,284,6,3.2492403984069824,0
chain_15,heavy,medium,p2_c120_h2,909,10,12,2,10,456,863,16,139,218,205,2,3.1185500621795654,0
chain_15,heavy,medium,p2_c120_h2,707,11,12,2,10,499,948,16,165,124,341,2,3.2314577102661133,0
chain_15,heavy,medium,p2_c120_h2,505,10,12,2,10,447,840,21,122,194,220,2,3.316070556640625,0
chain_15,heavy,medium,p2_c120_h2,808,8,10,1,9,408,769,18,126,92,287,2,3.1947243213653564,0
chain_15,heavy,medium,p2_c120_h2,1010,11,12,3,9,481,910,18,160,116,331,2,3.2122013568878174,0
chain_15,heavy,medium,p2_c120_h2,1313,11,12,4,8,469,887,16,159,132,302,2,2.9559860229492188,0
chain_15,heavy,medium,p2_c120_h2,1212,9,12,2,10,431,811,19,131,96,303,2,3.2025492191314697,0
chain_15,heavy,medium,p2_c120_h2,1111,11,12,3,9,487,917,19,167,133,316,6,3.2927277088165283,0
chain_15,heavy,medium,p2_c120_h2,1818,10,12,3,9,445,833,22,123,207,204,2,2.741673231124878,0
chain_15,heavy,medium,p2_c120_h2,1515,10,12,2,10,448,842,21,133,106,309,2,3.2819225788116455,0
chain_15,heavy,medium,p2_c40,42,0,12,0,12,222,414,10,0,68,134,0,2.996901035308838,0
chain_15,heavy,medium,p2_c120_h2,1717,12,12,2,10,498,940,21,168,112,351,2,3.1347970962524414,0
chain_15,heavy,medium,p2_c120_h2,1616,,,0,0,132,246,10,0,48,76,0,3.2747530937194824,0
chain_15,heavy,medium,p2_c120_h2,1919,10,12,2,10,449,844,18,146,127,287,2,3.1353964805603027,0
chain_15,heavy,medium,p2_c40,101,10,12,2,10,434,816,21,139,95,308,0,3.1415905952453613,0
chain_15,heavy,medium,p2_c40,303,8,10,1,9,399,753,18,119,100,272,0,3.213716745376587,0
chain_15,heavy,medium,p2_c40,202,9,10,2,8,413,783,14,143,111,273,0,3.3114562034606934,0
chain_15,heavy,medium,p2_c40,707,9,12,2,10,432,819,15,140,99,303,0,2.896644115447998,0
chain_15,heavy,medium,p2_c40,404,8,12,2,10,408,764,23,116,122,257,0,3.318493127822876,0
chain_15,heavy,medium,p2_c40,505,12,12,2,10,506,963,16,176,137,336,0,3.2653462886810303,0
chain_15,heavy,medium,p2_c40,606,0,12,0,12,175,298,32,0,68,87,0,3.2439494132995605,0
chain_15,heavy,medium,p2_c40,808,9,10,1,9,425,806,16,140,105,292,0,3.140179395675659,0
chain_15,heavy,medium,p2_c40,1010,0,12,0,12,207,386,8,0,75,112,0,3.1578588485717773,0
chain_15,heavy,medium,p2_c40,909,9,12,3,9,434,823,15,138,129,275,0,3.238659381866455,0
chain_15,heavy,medium,p2_c40,1717,10,12,3,9,454,863,14,144,109,314,0,2.5926496982574463,0
chain_15,heavy,medium,p2_c40,1515,10,12,2,10,438,822,23,133,106,301,0,2.855168342590332,0
chain_15,heavy,medium,p2_c40,1111,0,12,0,12,192,359,5,0,86,86,0,3.3650319576263428,0
chain_15,heavy,medium,p2_c40_penalty_off,42,11,12,1,11,467,891,11,157,94,341,0,2.8031601905822754,0
chain_15,heavy,medium,p2_c40,1818,9,12,2,10,437,826,16,118,122,284,0,2.881920099258423,0
chain_15,heavy,medium,p2_c40,1313,9,12,3,9,419,788,18,113,217,172,0,3.1371099948883057,0
chain_15,heavy,medium,p2_c40,1212,9,12,3,9,454,861,17,138,137,287,0,3.323551893234253,0
chain_15,heavy,medium,p2_c40,1414,10,12,2,10,432,815,18,129,199,202,0,3.2870306968688965,0
chain_15,heavy,medium,p2_c40_penalty_off,101,10,12,2,10,434,816,21,139,95,308,0,3.043370485305786,0
chain_15,heavy,medium,p2_c40,1616,,,0,0,132,246,10,0,48,76,0,3.331864356994629,0
chain_15,heavy,medium,p2_c40_penalty_off,202,9,10,2,8,413,783,14,143,111,273,0,3.0289340019226074,0
chain_15,heavy,medium,p2_c40,1919,10,12,2,10,449,852,11,140,124,293,0,3.3450698852539062,0
chain_15,heavy,medium,p2_c40_penalty_off,303,8,10,1,9,399,753,18,119,100,272,0,3.086064338684082,0
chain_15,heavy,medium,p2_c40_penalty_off,404,8,12,2,10,408,764,23,116,122,257,0,3.0818426609039307,0
chain_15,heavy,medium,p2_c40_penalty_off,707,9,12,2,10,432,819,15,140,99,303,0,3.102572441101074,0
chain_15,heavy,medium,p2_c40_penalty_off,606,9,12,2,10,420,775,35,138,94,296,0,3.1757709980010986,0
chain_15,heavy,medium,p2_c40_penalty_off,1111,9,12,3,9,435,830,10,130,228,177,0,2.890998601913452,0
chain_15,heavy,medium,p2_c40_penalty_off,1313,9,12,3,9,419,788,18,113,217,172,0,2.7202186584472656,0
chain_15,heavy,medium,p2_c40_penalty_off,505,12,12,2,10,506,963,16,176,137,336,0,3.351825714111328,0
chain_15,heavy,medium,p2_c40_penalty_off,808,9,10,1,9,425,806,16,140,105,292,0,3.27150821685791,0
chain_15,heavy,medium,p2_c40_penalty_off,909,9,12,3,9,434,823,15,138,129,275,0,3.2133920192718506,0
chain_15,heavy,medium,p2_c40_penalty_off,1010,10,12,1,11,453,861,14,145,218,204,0,3.2876007556915283,0
chain_15,heavy,medium,p2_c40_penalty_off,1212,9,12,3,9,454,861,17,138,137,287,0,3.2502918243408203,0
chain_15,heavy,medium,p2_c40_penalty_off,1616,,,0,0,132,246,10,0,48,76,0,2.928973436355591,0
chain_15,heavy,medium,p2_c40_penalty_off,1414,10,12,2,10,432,815,18,129,199,202,0,3.3754358291625977,0
chain_15,heavy,medium,p2_c40_penalty_off,1515,10,12,2,10,438,822,23,133,106,301,0,3.3222053050994873,0
chain_15,heavy,medium,p2_c40_penalty_off,1818,9,12,2,10,437,826,16,118,122,284,0,3.0854263305664062,0
chain_15,heavy,medium,p2_c40_penalty_off,1717,10,12,3,9,454,863,14,144,109,314,0,3.190760374069214,0
chain_15,heavy,medium,p2_c40_penalty_off,1919,10,12,2,10,449,852,11,140,124,293,0,3.1274542808532715,0
chain_15,heavy,frequent,baseline,42,10,12,5,7,501,930,33,127,222,240,0,3.1387319564819336,0
chain_15,heavy,frequent,baseline,101,10,12,3,9,532,992,33,129,301,192,0,3.0955395698547363,0
chain_15,heavy,frequent,baseline,303,11,12,3,9,532,999,25,143,294,198,0,3.181244134902954,0
chain_15,heavy,frequent,baseline,202,8,12,4,8,495,923,30,126,188,270,0,3.2502615451812744,0
chain_15,heavy,frequent,baseline,404,8,12,2,10,486,905,30,108,267,182,0,3.2065625190734863,0
chain_15,heavy,frequent,baseline,606,11,12,1,11,547,1011,43,168,155,352,0,3.0470359325408936,0
chain_15,heavy,frequent,baseline,707,10,12,3,9,553,1054,13,154,204,310,0,3.095005989074707,0
chain_15,heavy,frequent,baseline,505,7,12,2,10,475,885,29,112,175,264,0,3.1966726779937744,0
chain_15,heavy,frequent,baseline,808,10,12,3,9,565,1069,20,142,234,292,0,3.175776720046997,0
chain_15,heavy,frequent,baseline,1818,8,12,4,8,469,865,34,113,181,250,0,2.3284811973571777,0
chain_15,heavy,frequent,baseline,909,10,12,4,8,552,1039,25,149,254,258,0,3.2091541290283203,0
chain_15,heavy,frequent,baseline,1010,11,12,1,11,538,1011,25,156,284,214,0,3.266940116882324,0
chain_15,heavy,frequent,baseline,1212,9,12,4,8,507,941,35,119,225,244,0,3.171888828277588,0
chain_15,heavy,frequent,baseline,1111,10,12,3,9,554,1044,25,146,326,189,0,3.2913904190063477,0
chain_15,heavy,frequent,baseline,1313,9,12,1,11,518,976,22,140,157,323,0,3.2426273822784424,0
chain_15,heavy,frequent,baseline,1919,9,12,2,10,473,880,26,130,245,189,0,3.028528928756714,0
chain_15,heavy,frequent,baseline,1414,9,12,1,11,508,954,24,129,176,294,0,3.224102020263672,0
chain_15,heavy,frequent,baseline,1616,10,12,4,8,490,911,30,137,165,286,0,3.1489124298095703,0
chain_15,heavy,frequent,baseline,1515,11,12,2,10,557,1047,26,158,205,311,0,3.2876384258270264,0
chain_15,heavy,frequent,baseline,1717,11,12,1,11,536,1008,24,148,285,211,0,3.369600534439087,0
chain_15,heavy,frequent,p2_c120,42,10,12,5,7,501,930,33,127,222,240,0,3.3599724769592285,0
chain_15,heavy,frequent,p2_c120,101,10,12,3,9,532,992,33,129,301,192,0,3.154524564743042,0
chain_15,heavy,frequent,p2_c120,202,8,12,4,8,495,923,30,126,188,270,0,3.2468509674072266,0
chain_15,heavy,frequent,p2_c120,303,11,12,3,9,532,999,25,143,294,198,0,3.0623245239257812,0
chain_15,heavy,frequent,p2_c120,404,8,12,2,10,486,905,30,108,267,182,0,3.319138526916504,0
chain_15,heavy,frequent,p2_c120,606,11,12,1,11,547,1011,43,168,155,352,0,2.9557034969329834,0
chain_15,heavy,frequent,p2_c120,909,10,12,4,8,552,1039,25,149,254,258,0,2.6584718227386475,0
chain_15,heavy,frequent,p2_c120,505,7,12,2,10,475,885,29,112,175,264,0,3.253026008605957,0
chain_15,heavy,frequent,p2_c120,707,10,12,3,9,553,1054,13,154,204,310,0,3.240313768386841,0
chain_15,heavy,frequent,p2_c120,808,10,12,3,9,565,1069,20,142,234,292,0,3.0660533905029297,0
chain_15,heavy,frequent,p2_c120,1616,10,12,4,8,490,911,30,137,165,286,0,2.7570741176605225,0
chain_15,heavy,frequent,p2_c120,1010,11,12,1,11,538,1011,25,156,284,214,0,3.292738199234009,0
chain_15,heavy,frequent,p2_c120,1414,9,12,1,11,508,954,24,129,176,294,0,3.1270453929901123,0
chain_15,heavy,frequent,p2_c120,1111,10,12,3,9,554,1044,25,146,326,189,0,3.3981900215148926,0
chain_15,heavy,frequent,p2_c120,1212,9,12,4,8,507,941,35,119,225,244,0,3.279614210128784,0
chain_15,heavy,frequent,p2_c120,1313,9,12,1,11,518,976,22,140,157,323,0,3.3199193477630615,0
chain_15,heavy,frequent,p2_c120,1717,11,12,1,11,536,1008,24,148,285,211,0,3.157580614089966,0
chain_15,heavy,frequent,p2_c120,1515,11,12,2,10,557,1047,26,158,205,311,0,3.277507781982422,0
chain_15,heavy,frequent,p2_c120,1818,8,12,4,8,469,865,34,113,181,250,0,3.2417173385620117,0
chain_15,heavy,frequent,p2_c120_mp2,404,8,12,2,10,486,905,30,108,267,182,0,2.6965692043304443,0
chain_15,heavy,frequent,p2_c120_mp2,42,8,12,9,3,492,903,38,136,317,132,0,3.201180934906006,0
chain_15,heavy,frequent,p2_c120,1919,9,12,2,10,473,880,26,130,245,189,0,3.3717572689056396,0
chain_15,heavy,frequent,p2_c120_mp2,101,10,12,3,9,532,992,33,129,301,192,0,3.231691837310791,0
chain_15,heavy,frequent,p2_c120_mp2,303,11,12,3,9,532,999,25,143,294,198,0,3.010043144226074,0
chain_15,heavy,frequent,p2_c120_mp2,202,8,12,4,8,495,923,30,126,188,270,0,3.140937328338623,0
chain_15,heavy,frequent,p2_c120_mp2,606,6,12,7,5,472,846,54,153,284,144,0,3.15924334526062,0
chain_15,heavy,frequent,p2_c120_mp2,707,10,12,3,9,553,1054,13,154,204,310,0,3.1184909343719482,0
chain_15,heavy,frequent,p2_c120_mp2,505,7,12,2,10,475,885,29,112,175,264,0,3.3539702892303467,0
chain_15,heavy,frequent,p2_c120_mp2,1010,7,12,8,4,490,904,32,158,298,148,0,3.0529158115386963,0
chain_15,heavy,frequent,p2_c120_mp2,909,10,12,4,8,552,1039,25,149,254,258,0,3.3009212017059326,0
chain_15,heavy,frequent,p2_c120_mp2,808,10,12,3,9,565,1069,20,142,234,292,0,3.330958843231201,0
chain_15,heavy,frequent,p2_c120_mp2,1414,9,12,1,11,508,954,24,129,176,294,0,2.675060987472534,0
chain_15,heavy,frequent,p2_c120_mp2,1111,7,12,7,5,535,992,33,160,339,151,0,3.3956458568573,0
chain_15,heavy,frequent,p2_c120_mp2,1212,9,12,4,8,507,941,35,119,225,244,0,3.255511999130249,0
chain_15,heavy,frequent,p2_c120_mp2,1515,11,12,2,10,557,1047,26,158,205,311,0,2.857713222503662,0
chain_15,heavy,frequent,p2_c120_mp2,1313,9,12,1,11,518,976,22,140,157,323,0,3.2300472259521484,0
chain_15,heavy,frequent,p2_c120_mp2,1616,10,12,4,8,490,911,30,137,165,286,0,3.109663724899292,0
chain_15,heavy,frequent,p2_c120_mp2,1818,8,12,4,8,469,865,34,113,181,250,0,2.859508514404297,0
chain_15,heavy,frequent,p2_c120_mp2,1717,11,12,1,11,536,1008,24,148,285,211,0,3.1553282737731934,0
chain_15,heavy,frequent,p2_c120_mp3,101,10,12,3,9,532,992,33,129,301,192,0,2.8489742279052734,0
chain_15,heavy,frequent,p2_c120_mp2,1919,9,12,2,10,473,880,26,130,245,189,0,3.068415641784668,0
chain_15,heavy,frequent,p2_c120_mp3,505,7,12,2,10,475,885,29,112,175,264,0,2.926305055618286,0
chain_15,heavy,frequent,p2_c120_mp3,303,11,12,3,9,532,999,25,143,294,198,0,3.1107332706451416,0
chain_15,heavy,frequent,p2_c120_mp3,42,7,12,9,3,489,891,42,131,311,133,0,3.3108913898468018,0
chain_15,heavy,frequent,p2_c120_mp3,202,8,12,4,8,495,923,30,126,188,270,0,3.3112080097198486,0
chain_15,heavy,frequent,p2_c120_mp3,404,8,12,2,10,486,905,30,108,267,182,0,3.3632352352142334,0
chain_15,heavy,frequent,p2_c120_mp3,909,10,12,4,8,552,1039,25,149,254,258,0,2.9787001609802246,0
chain_15,heavy,frequent,p2_c120_mp3,606,8,12,7,5,531,959,52,178,284,196,0,3.292987108230591,0
chain_15,heavy,frequent,p2_c120_mp3,707,10,12,3,9,553,1054,13,154,204,310,0,3.2984516620635986,0
chain_15,heavy,frequent,p2_c120_mp3,808,10,12,3,9,565,1069,20,142,234,292,0,3.267465591430664,0
chain_15,heavy,frequent,p2_c120_mp3,1111,7,12,8,4,525,969,34,137,325,153,0,3.159438371658325,0
chain_15,heavy,frequent,p2_c120_mp3,1010,8,12,7,5,532,978,35,172,312,169,0,3.2771527767181396,0
chain_15,heavy,frequent,p2_c120_mp3,1515,11,12,2,10,557,1047,26,158,205,311,0,3.006448984146118,0
chain_15,heavy,frequent,p2_c120_mp3,1212,9,12,4,8,507,941,35,119,225,244,0,3.3215043544769287,0
chain_15,heavy,frequent,p2_c120_mp3,1313,9,12,1,11,518,976,22,140,157,323,0,3.2886526584625244,0
chain_15,heavy,frequent,p2_c120_mp3,1414,9,12,1,11,508,954,24,129,176,294,0,3.391627073287964,0
chain_15,heavy,frequent,p2_c120_mp3,1616,10,12,4,8,490,911,30,137,165,286,0,3.3401029109954834,0
chain_15,heavy,frequent,p2_c120_mp3,1818,8,12,4,8,469,865,34,113,181,250,0,3.2627060413360596,0
chain_15,heavy,frequent,p2_c120_mp3,1717,11,12,1,11,536,1008,24,148,285,211,0,3.3398358821868896,0
chain_15,heavy,frequent,p2_c120_h2,42,10,12,2,10,570,1072,27,131,226,303,2,3.1029601097106934,0
chain_15,heavy,frequent,p2_c120_mp3,1919,9,12,2,10,473,880,26,130,245,189,0,3.2382171154022217,0
chain_15,heavy,frequent,p2_c120_h2,101,11,12,2,10,548,1027,27,135,200,306,2,3.1275360584259033,0
chain_15,heavy,frequent,p2_c120_h2,202,10,12,4,8,511,951,30,132,294,176,2,3.2404472827911377,0
chain_15,heavy,frequent,p2_c120_h2,303,10,12,2,10,542,1018,25,136,278,223,2,3.2266440391540527,0
chain_15,heavy,frequent,p2_c120_h2,404,8,12,1,11,513,956,30,120,271,202,3,3.3763506412506104,0
chain_15,heavy,frequent,p2_c120_h2,505,8,12,1,11,488,910,27,126,152,297,2,3.3968279361724854,0
chain_15,heavy,frequent,p2_c120_h2,606,9,12,4,8,528,956,56,132,292,192,6,3.3085317611694336,0
chain_15,heavy,frequent,p2_c120_h2,707,12,12,2,10,575,1082,25,161,317,215,2,3.2030725479125977,0
chain_15,heavy,frequent,p2_c120_h2,808,10,12,1,11,569,1071,26,147,196,332,2,3.2928028106689453,0
chain_15,heavy,frequent,p2_c120_h2,909,9,12,2,10,507,948,26,119,274,193,2,3.1230361461639404,0
chain_15,heavy,frequent,p2_c120_h2,1919,9,12,1,11,480,893,25,128,142,297,2,2.431198835372925,0
chain_15,heavy,frequent,p2_c120_h2,1313,10,12,3,9,557,1049,24,137,321,195,2,2.8850767612457275,0
chain_15,heavy,frequent,p2_c120_h2,1010,11,12,3,9,564,1054,31,167,213,308,2,3.3010897636413574,0
chain_15,heavy,frequent,p2_c120_h2,1212,8,12,3,9,519,971,27,127,210,269,2,3.1831440925598145,0
chain_15,heavy,frequent,p2_c120_h2,1111,9,12,2,10,518,967,25,128,179,295,6,3.330172538757324,0
chain_15,heavy,frequent,p2_c120_h2,1717,10,12,1,11,528,986,29,139,273,214,2,2.874796152114868,0
chain_15,heavy,frequent,p2_c120_h2,1515,10,12,2,10,527,982,30,130,273,212,3,3.1894681453704834,0
chain_15,heavy,frequent,p2_c120_h2,1414,9,12,1,11,538,1014,22,134,274,224,2,3.330589771270752,0
chain_15,heavy,frequent,p2_c120_h2,1818,10,12,1,11,539,1011,24,154,161,336,2,3.1069886684417725,0
chain_15,heavy,frequent,p2_c120_h2,1616,11,12,2,10,531,990,30,157,156,333,2,3.388230323791504,0
chain_15,heavy,frequent,p2_c40,101,10,12,3,9,532,992,33,129,301,192,0,3.278329610824585,0
chain_15,heavy,frequent,p2_c40,42,0,12,0,12,301,551,23,0,142,131,0,3.2911665439605713,0
chain_15,heavy,frequent,p2_c40,303,11,12,3,9,532,999,25,143,294,198,0,2.997734308242798,0
chain_15,heavy,frequent,p2_c40,202,8,12,4,8,495,923,30,126,188,270,0,3.212639808654785,0
chain_15,heavy,frequent,p2_c40,404,8,12,2,10,486,905,30,108,267,182,0,2.861065626144409,0
chain_15,heavy,frequent,p2_c40,606,0,12,0,12,245,424,38,0,129,88,0,3.094348669052124,0
chain_15,heavy,frequent,p2_c40,505,7,12,2,10,475,885,29,112,175,264,0,3.216923952102661,0
chain_15,heavy,frequent,p2_c40,707,10,12,3,9,553,1054,13,154,204,310,0,3.3076157569885254,0
chain_15,heavy,frequent,p2_c40,909,10,12,4,8,552,1039,25,149,254,258,0,3.1579179763793945,0
chain_15,heavy,frequent,p2_c40,808,10,12,3,9,565,1069,20,142,234,292,0,3.411376476287842,0
chain_15,heavy,frequent,p2_c40,1111,0,12,0,12,281,521,13,0,167,86,0,3.1380436420440674,0
chain_15,heavy,frequent,p2_c40,1010,0,12,0,12,271,499,15,0,131,112,0,3.350353479385376,0
chain_15,heavy,frequent,p2_c40,1515,11,12,2,10,557,1047,26,158,205,311,0,2.9717795848846436,0
chain_15,heavy,frequent,p2_c40,1414,9,12,1,11,508,954,24,129,176,294,0,3.1065292358398438,0
chain_15,heavy,frequent,p2_c40,1616,10,12,4,8,490,911,30,137,165,286,0,2.860661506652832,0
chain_15,heavy,frequent,p2_c40,1313,9,12,1,11,518,976,22,140,157,323,0,3.121389627456665,0
chain_15,heavy,frequent,p2_c40,1212,9,12,4,8,507,941,35,119,225,244,0,3.2850756645202637,0
chain_15,heavy,frequent,p2_c40,1919,9,12,2,10,473,880,26,130,245,189,0,2.9637506008148193,0
chain_15,heavy,frequent,p2_c40_penalty_off,404,8,12,2,10,486,905,30,108,267,182,0,2.6262776851654053,0
chain_15,heavy,frequent,p2_c40,1717,11,12,1,11,536,1008,24,148,285,211,0,3.3498361110687256,0
chain_15,heavy,frequent,p2_c40,1818,8,12,4,8,469,865,34,113,181,250,0,3.3316538333892822,0
chain_15,heavy,frequent,p2_c40_penalty_off,202,8,12,4,8,495,923,30,126,188,270,0,3.1397616863250732,0
chain_15,heavy,frequent,p2_c40_penalty_off,303,11,12,3,9,532,999,25,143,294,198,0,3.145799398422241,0
chain_15,heavy,frequent,p2_c40_penalty_off,101,10,12,3,9,532,992,33,129,301,192,0,3.3440606594085693,0
chain_15,heavy,frequent,p2_c40_penalty_off,42,10,12,1,11,518,971,26,148,160,319,0,3.3738481998443604,0
chain_15,heavy,frequent,p2_c40_penalty_off,505,7,12,2,10,475,885,29,112,175,264,0,3.3066277503967285,0
chain_15,heavy,frequent,p2_c40_penalty_off,606,9,12,2,10,495,910,42,140,159,298,0,3.220465660095215,0
chain_15,heavy,frequent,p2_c40_penalty_off,808,10,12,3,9,565,1069,20,142,234,292,0,2.8890089988708496,0
chain_15,heavy,frequent,p2_c40_penalty_off,707,10,12,3,9,553,1054,13,154,204,310,0,3.234717607498169,0
chain_15,heavy,frequent,p2_c40_penalty_off,1010,10,12,2,10,518,968,28,158,171,307,0,2.968484401702881,0
chain_15,heavy,frequent,p2_c40_penalty_off,909,10,12,4,8,552,1039,25,149,254,258,0,3.1676955223083496,0
chain_15,heavy,frequent,p2_c40_penalty_off,1111,9,12,2,10,520,979,23,118,299,183,0,3.254544734954834,0
chain_15,heavy,frequent,p2_c40_penalty_off,1212,9,12,4,8,507,941,35,119,225,244,0,3.3076999187469482,0
chain_15,heavy,frequent,p2_c40_penalty_off,1313,9,12,1,11,518,976,22,140,157,323,0,3.266817569732666,0
chain_15,heavy,frequent,p2_c40_penalty_off,1515,11,12,2,10,557,1047,26,158,205,311,0,3.0851972103118896,0
chain_15,heavy,frequent,p2_c40_penalty_off,1414,9,12,1,11,508,954,24,129,176,294,0,3.316701889038086,0
chain_15,heavy,frequent,p2_c40_penalty_off,1717,11,12,1,11,536,1008,24,148,285,211,0,2.939379930496216,0
chain_15,heavy,frequent,p2_c40_penalty_off,1818,8,12,4,8,469,865,34,113,181,250,0,2.9697213172912598,0
chain_15,heavy,frequent,p2_c40_penalty_off,1616,10,12,4,8,490,911,30,137,165,286,0,3.355818033218384,0
grid_3x3,medium,medium,baseline,404,4,4,3,1,196,685,170,21,110,61,0,2.4125022888183594,0
grid_3x3,medium,medium,baseline,101,4,4,3,1,210,702,217,20,123,62,0,2.7395260334014893,0
grid_3x3,medium,medium,baseline,202,4,4,4,0,213,742,195,14,137,50,0,2.770261764526367,0
grid_3x3,medium,medium,baseline,42,4,4,3,1,190,677,148,23,108,56,0,2.8516054153442383,0
grid_3x3,medium,medium,baseline,303,6,6,6,0,230,777,223,16,147,53,0,2.851419448852539,0
chain_15,heavy,frequent,p2_c40_penalty_off,1919,9,12,2,10,473,880,26,130,245,189,0,3.3572418689727783,0
grid_3x3,medium,medium,baseline,606,6,6,5,1,238,754,289,25,153,55,0,2.6016721725463867,0
grid_3x3,medium,medium,baseline,505,6,6,4,2,230,782,223,41,136,64,0,2.6641225814819336,0
grid_3x3,medium,medium,baseline,808,6,6,5,1,225,770,204,22,134,61,0,2.7464582920074463,0
grid_3x3,medium,medium,baseline,707,4,4,3,1,219,742,226,33,128,65,0,2.8585567474365234,0
grid_3x3,medium,medium,baseline,1010,6,6,6,0,221,696,255,30,133,57,0,2.7089924812316895,0
grid_3x3,medium,medium,baseline,909,5,6,5,1,230,748,246,31,137,62,0,2.8380126953125,0
grid_3x3,medium,medium,baseline,1212,4,4,4,0,192,619,217,4,114,54,0,2.7732396125793457,0
