topology,workload,advert,feature,seed,delivered,sent,alice_flood,alice_direct,radio_tx,radio_rx,collisions,ackpath_tx,total_flood_tx,total_direct_tx,probes_fired,wall_s,rc
chain_15,heavy,medium,passive_mp3,42,10,12,6,6,558,1057,12,210,237,274,0,3.2807490825653076,0
chain_15,heavy,medium,passive_mp3,101,11,12,1,11,490,935,13,168,102,356,0,3.3293025493621826,0
chain_15,heavy,medium,passive_mp3,303,11,12,3,9,467,877,25,147,240,195,0,3.2210693359375,0
chain_15,heavy,medium,passive_mp3,404,0,12,12,0,320,612,8,0,224,76,0,3.2318637371063232,0
chain_15,heavy,medium,passive_mp4,42,10,12,6,6,567,1065,16,207,243,271,0,2.942809581756592,0
chain_15,heavy,medium,passive_mp4,202,11,12,1,11,468,893,11,168,88,348,0,3.174811601638794,0
chain_15,heavy,medium,passive_mp4,303,11,12,3,9,467,877,25,147,240,195,0,3.231661796569824,0
chain_15,heavy,medium,passive_c120,42,11,12,2,10,505,966,12,159,135,338,0,3.0083038806915283,0
chain_15,heavy,medium,passive_c120,202,11,12,1,11,468,893,11,168,88,348,0,2.451594352722168,0
chain_15,heavy,medium,passive_c120,404,0,12,12,0,320,612,8,0,224,76,0,2.186537027359009,0
chain_15,heavy,medium,passive_mp4,404,0,12,12,0,320,612,8,0,224,76,0,3.391388177871704,0
chain_15,heavy,medium,passive_c120,101,11,12,1,11,490,935,13,168,102,356,0,2.7317423820495605,0
chain_15,heavy,medium,passive_c120_mp2,42,10,12,7,5,554,1051,17,207,248,266,0,2.342935562133789,0
chain_15,heavy,medium,passive_c120,303,11,12,3,9,467,877,25,147,240,195,0,2.781456708908081,0
chain_15,heavy,medium,passive_c120_mp2,202,11,12,1,11,468,893,11,168,88,348,0,2.267345666885376,0
chain_15,heavy,medium,passive_c120_mp2,303,11,12,3,9,467,877,25,147,240,195,0,2.4794809818267822,0
chain_15,heavy,medium,passive_c120_mp2,101,11,12,1,11,490,935,13,168,102,356,0,2.778292417526245,0
chain_15,heavy,medium,passive_c120_mp3,202,11,12,1,11,468,893,11,168,88,348,0,2.207150936126709,0
chain_15,heavy,medium,passive_c120_mp2,404,0,12,12,0,320,612,8,0,224,76,0,3.2304134368896484,0
chain_15,heavy,medium,passive_c120_mp3,42,9,12,7,5,546,1034,14,196,248,254,0,3.1518423557281494,0
chain_15,heavy,medium,passive_c120_mp3,303,11,12,3,9,467,877,25,147,240,195,0,2.1870229244232178,0
chain_15,heavy,medium,passive_c120_mp3,404,0,12,12,0,320,612,8,0,224,76,0,2.259458065032959,0
grid_3x3,light,medium,baseline,303,2,2,2,0,185,658,157,12,110,53,0,1.9031116962432861,0
grid_3x3,light,medium,baseline,404,2,2,2,0,166,563,163,12,94,51,0,1.9414474964141846,0
grid_3x3,light,medium,passive,42,2,2,0,2,161,598,103,20,81,59,0,1.9004240036010742,0
chain_15,heavy,medium,passive_c120_mp3,101,11,12,1,11,490,935,13,168,102,356,0,3.321424722671509,0
grid_3x3,light,medium,baseline,42,2,2,2,0,166,605,119,13,90,54,0,2.7891907691955566,0
grid_3x3,light,medium,baseline,101,3,3,3,0,209,704,222,14,132,54,0,2.888195753097534,0
grid_3x3,light,medium,baseline,202,1,2,2,0,178,588,205,1,108,51,0,2.841989278793335,0
grid_3x3,light,medium,passive,101,3,3,0,3,209,728,198,30,123,64,0,2.257707357406616,0
grid_3x3,light,medium,passive,202,1,2,0,2,181,603,203,10,108,54,0,2.155571699142456,0
grid_3x3,light,medium,passive_mp2,101,3,3,0,3,212,731,198,30,123,64,0,1.9000499248504639,0
grid_3x3,light,medium,passive,303,2,2,0,2,181,658,138,20,101,59,0,2.1201422214508057,0
grid_3x3,light,medium,passive_mp2,42,2,2,0,2,163,598,105,20,81,59,0,2.1452698707580566,0
grid_3x3,light,medium,passive,404,2,2,0,2,162,573,136,20,85,57,0,2.32743763923645,0
grid_3x3,light,medium,passive_mp2,202,2,2,0,2,196,649,217,20,117,57,0,2.23301100730896,0
grid_3x3,light,medium,passive_mp2,303,2,2,0,2,183,652,146,20,101,59,0,2.3211090564727783,0
grid_3x3,light,medium,passive_mp2,404,2,2,0,2,164,572,139,20,85,57,0,2.2168262004852295,0
grid_3x3,light,medium,passive_mp3,42,2,2,0,2,165,601,104,20,81,59,0,2.1807563304901123,0
grid_3x3,light,medium,passive_mp3,202,2,2,0,2,198,651,217,20,117,57,0,2.1983118057250977,0
grid_3x3,light,medium,passive_mp3,101,3,3,0,3,215,724,208,30,123,64,0,2.342646837234497,0
grid_3x3,light,medium,passive_mp3,303,2,2,0,2,185,657,143,20,101,59,0,2.3697938919067383,0
grid_3x3,light,medium,passive_mp3,404,2,2,0,2,166,575,138,20,85,57,0,2.522568941116333,0
grid_3x3,light,medium,passive_mp4,101,3,3,0,3,218,728,207,30,123,64,0,2.1152524948120117,0
grid_3x3,light,medium,passive_mp4,42,2,2,0,2,167,600,107,20,81,59,0,2.3138272762298584,0
grid_3x3,light,medium,passive_mp4,303,2,2,0,2,187,655,147,20,101,59,0,1.8741211891174316,0
grid_3x3,light,medium,passive_mp4,404,2,2,0,2,168,566,149,20,85,57,0,2.02978777885437,0
grid_3x3,light,medium,passive_c120,42,2,2,2,0,166,605,119,13,90,54,0,2.0479912757873535,0
grid_3x3,light,medium,passive_mp4,202,2,2,0,2,200,647,223,20,117,57,0,2.3736119270324707,0
grid_3x3,light,medium,passive_c120,303,2,2,2,0,185,658,157,12,110,53,0,1.962550401687622,0
grid_3x3,light,medium,passive_c120,202,1,2,2,0,178,588,205,1,108,51,0,2.081564426422119,0
grid_3x3,light,medium,passive_c120_mp2,42,2,2,2,0,166,605,119,13,90,54,0,1.9505116939544678,0
grid_3x3,light,medium,passive_c120_mp2,101,3,3,3,0,209,704,222,14,132,54,0,1.9368460178375244,0
grid_3x3,light,medium,passive_c120,404,2,2,2,0,166,563,163,12,94,51,0,2.2007265090942383,0
grid_3x3,light,medium,passive_c120_mp2,202,1,2,2,0,178,588,205,1,108,51,0,1.8413798809051514,0
grid_3x3,light,medium,passive_c120,101,3,3,3,0,209,704,222,14,132,54,0,2.897343635559082,0
grid_3x3,light,medium,passive_c120_mp2,404,2,2,2,0,166,563,163,12,94,51,0,1.9584219455718994,0
grid_3x3,light,medium,passive_c120_mp3,42,2,2,2,0,166,605,119,13,90,54,0,2.0772385597229004,0
grid_3x3,light,medium,passive_c120_mp2,303,2,2,2,0,185,658,157,12,110,53,0,2.498776435852051,0
grid_3x3,light,medium,passive_c120_mp3,101,3,3,3,0,209,704,222,14,132,54,0,2.1067054271698,0
grid_3x3,light,medium,passive_c120_mp3,202,1,2,2,0,178,588,205,1,108,51,0,2.224477767944336,0
grid_3x3,light,medium,passive_c120_mp3,303,2,2,2,0,185,658,157,12,110,53,0,2.316640853881836,0
grid_3x3,medium,medium,baseline,42,4,4,2,2,195,708,141,34,108,60,0,1.9781620502471924,0
grid_3x3,light,medium,passive_c120_mp3,404,2,2,2,0,166,563,163,12,94,51,0,2.50984525680542,0
grid_3x3,medium,medium,baseline,101,6,6,6,0,231,766,249,6,150,53,0,2.1218936443328857,0
grid_3x3,medium,medium,passive,42,4,4,0,4,180,658,117,31,90,65,0,1.8540945053100586,0
grid_3x3,medium,medium,baseline,404,4,4,3,1,191,638,193,23,112,54,0,2.0386321544647217,0
grid_3x3,medium,medium,baseline,202,4,4,2,2,233,789,242,39,144,63,0,2.1982295513153076,0
grid_3x3,medium,medium,passive,101,6,6,0,6,253,879,234,60,150,75,0,2.0937533378601074,0
grid_3x3,medium,medium,baseline,303,4,4,3,1,223,796,185,36,137,59,0,2.367877960205078,0
grid_3x3,medium,medium,passive,202,4,4,0,4,222,742,240,40,135,63,0,1.9500935077667236,0
grid_3x3,medium,medium,passive_mp2,42,4,4,0,4,184,658,121,31,90,65,0,2.140122890472412,0
grid_3x3,medium,medium,passive,303,4,4,0,4,209,755,159,40,119,65,0,2.369415044784546,0
grid_3x3,medium,medium,passive,404,4,4,0,4,190,673,154,40,103,63,0,2.173870801925659,0
grid_3x3,medium,medium,passive_mp2,101,6,6,0,6,259,885,234,60,150,75,0,2.1780128479003906,0
grid_3x3,medium,medium,passive_mp3,42,4,4,0,4,188,656,127,31,90,65,0,1.9323358535766602,0
grid_3x3,medium,medium,passive_mp2,404,4,4,0,4,194,674,157,40,103,63,0,2.0846872329711914,0
grid_3x3,medium,medium,passive_mp2,303,4,4,0,4,213,756,162,40,119,65,0,2.2969558238983154,0
grid_3x3,medium,medium,passive_mp3,303,4,4,0,4,217,756,166,40,119,65,0,1.9179797172546387,0
grid_3x3,medium,medium,passive_mp2,202,4,4,0,4,226,745,239,40,135,63,0,2.496187448501587,0
grid_3x3,medium,medium,passive_mp3,101,6,6,0,6,265,896,229,60,150,75,0,2.1350135803222656,0
grid_3x3,medium,medium,passive_mp3,202,4,4,0,4,230,747,241,40,135,63,0,2.055788516998291,0
grid_3x3,medium,medium,passive_mp3,404,4,4,0,4,198,677,158,40,103,63,0,1.9341776371002197,0
grid_3x3,medium,medium,passive_mp4,42,4,4,0,4,201,698,133,40,99,65,0,2.153735399246216,0
grid_3x3,medium,medium,passive_mp4,101,6,6,0,6,271,892,239,60,150,75,0,2.231325626373291,0
grid_3x3,medium,medium,passive_mp4,202,4,4,0,4,234,751,243,40,135,63,0,1.8965024948120117,0
grid_3x3,medium,medium,passive_mp4,404,4,4,0,4,202,674,165,40,103,63,0,2.2056355476379395,0
grid_3x3,medium,medium,passive_mp4,303,4,4,0,4,221,756,170,40,119,65,0,2.458455801010132,0
grid_3x3,medium,medium,passive_c120,42,4,4,2,2,195,708,141,34,108,60,0,2.3304786682128906,0
grid_3x3,medium,medium,passive_c120,202,4,4,2,2,233,789,242,39,144,63,0,2.03718638420105,0
grid_3x3,medium,medium,passive_c120,404,4,4,3,1,191,638,193,23,112,54,0,1.8683631420135498,0
grid_3x3,medium,medium,passive_c120_mp2,42,4,4,2,2,197,709,142,34,108,60,0,1.9173483848571777,0
grid_3x3,medium,medium,passive_c120,101,6,6,6,0,231,766,249,6,150,53,0,2.14084529876709,0
grid_3x3,medium,medium,passive_c120_mp2,202,4,4,2,2,235,780,251,39,144,63,0,1.860804557800293,0
grid_3x3,medium,medium,passive_c120_mp2,101,6,6,6,0,231,766,249,6,150,53,0,2.063420295715332,0
grid_3x3,medium,medium,passive_c120_mp2,303,4,4,3,1,221,786,180,33,137,56,0,1.9129455089569092,0
grid_3x3,medium,medium,passive_c120,303,4,4,3,1,223,796,185,36,137,59,0,2.4744155406951904,0
grid_3x3,medium,medium,passive_c120_mp3,42,4,4,2,2,199,711,142,34,108,60,0,1.9219121932983398,0
grid_3x3,medium,medium,passive_c120_mp2,404,4,4,3,1,192,643,189,23,112,54,0,2.246187925338745,0
grid_3x3,medium,medium,passive_c120_mp3,101,6,6,6,0,231,766,249,6,150,53,0,2.366715908050537,0
grid_3x3,medium,medium,passive_c120_mp3,202,4,4,2,2,237,791,244,39,144,63,0,2.1552836894989014,0
grid_3x3,medium,medium,passive_c120_mp3,404,4,4,3,1,193,640,193,23,112,54,0,1.862623691558838,0
grid_3x3,heavy,medium,baseline,101,10,12,6,6,285,990,259,54,150,95,0,1.8482701778411865,0
grid_3x3,heavy,medium,baseline,404,8,8,4,4,242,825,218,52,130,78,0,1.8520348072052002,0
grid_3x3,heavy,medium,baseline,303,7,8,3,5,264,919,231,63,164,66,0,1.9087135791778564,0
grid_3x3,heavy,medium,baseline,42,7,8,7,1,224,757,207,26,135,56,0,2.019134998321533,0
grid_3x3,heavy,medium,passive,42,7,8,0,8,232,824,173,70,126,74,0,1.8967573642730713,0
grid_3x3,heavy,medium,passive,101,10,12,0,12,315,1094,277,100,186,91,0,1.9409618377685547,0
grid_3x3,medium,medium,passive_c120_mp3,303,4,4,3,1,212,746,176,23,128,56,0,2.6364715099334717,0
grid_3x3,heavy,medium,baseline,202,7,8,6,2,260,850,290,35,171,57,0,2.305727481842041,0
grid_3x3,heavy,medium,passive,303,8,8,0,8,265,945,205,80,155,77,0,1.9487757682800293,0
grid_3x3,heavy,medium,passive,404,8,8,0,8,246,887,176,80,139,75,0,1.9151248931884766,0
